symbol,name,title,age,born,pay,exercised,unexercised
MDLZ,Ms. Laura  Stein J.D.,"Executive VP of Corporate & Legal Affairs, General Counsel & Company Secretary",64,1961,2009258,0,1008340
MDLZ,Ms. Mary Elizabeth Barnard,Executive Vice President of Business Transformation,59,1966,<NA>,0,0
MDLZ,Ms. Stephanie  Lilak,Executive VP & Chief People Officer,58,1967,2817277,0,0
MDT,"Dr. Laura  Mauri M.D., M.Sc.",Senior VP and Chief Scientific & Medical Officer,55,1970,<NA>,0,0
MDT,Mr. Brett A. Wall,Executive VP & President of Neuroscience Portfolio,59,1966,1858925,187399,2489
MDT,Mr. Gary  Corona,Senior VP of Corporate Finance,<NA>,<NA>,928788,0,0
MDT,Mr. Geoffrey Straub Martha,Chairman of the Board & CEO,55,1970,3814693,1013706,257865
MDT,Mr. Mark  Ploof,Senior Vice President of Global Operations and Business Services,<NA>,<NA>,<NA>,0,0
MDT,Mr. Scott  Cundy,"Senior VP, Chief Quality, Development, & Innovation Officer",<NA>,<NA>,<NA>,0,0
MDT,Mr. Thierry  Pieton,Executive VP & CFO,55,1970,421766,0,0
MDT,Ms. Denise L. Blomquist,"VP, Global Controller & Chief Accounting Officer",<NA>,<NA>,<NA>,0,0
MDT,Ms. Ingrid  Goldberg,Vice President & Head of Investor Relations,<NA>,<NA>,<NA>,0,0
MDT,Ms. Michelle  Quinn,"Executive VP, General Counsel & Secretary",56,1969,<NA>,0,0
MET,Mr. Bill  Pappas,Executive VP and Head of Global Technology & Operations,55,1970,3155850,0,973510
MET,Mr. John Arthur Hall,"Senior VP, Head of Investor Relations & Executive VP and Treasurer",<NA>,<NA>,<NA>,0,0
MET,Mr. Michael  Roberts,Executive VP & Chief Marketing Officer,<NA>,<NA>,<NA>,0,0
MET,Mr. Michel Abbas Khalaf,"CEO, President & Director",61,1964,6422044,1494603,12137796
MET,Mr. Ramy  Tadros,Regional President of U.S. Business & Head of MetLife Holdings,49,1976,3131800,0,2915158
MET,"Ms. Adrienne  O'Neill C.A., C.F.A., CPA",Executive VP & Chief Accounting Officer,<NA>,<NA>,<NA>,0,0
MET,Ms. Jane  Slusark,Chief Communications Officer,<NA>,<NA>,<NA>,0,0
MET,"Ms. Marlene Beverly Debel B.S., M.B.A.","Executive VP, Chief Risk Officer & Head of Insurance Investments",58,1967,2937796,995147,2239590
MET,Ms. Monica M. Curtis,Executive VP & Chief Legal Officer,42,1983,<NA>,0,0
MET,Ms. Shurawl  Sibblies,Executive VP & Chief Human Resources Officer,53,1972,<NA>,0,0
META,Mr. Aaron A. Anderson,Chief Accounting Officer,<NA>,<NA>,<NA>,0,0
META,Mr. Andrew  Bosworth,Chief Technology Officer,43,1982,1923184,0,0
META,Mr. Atish  Banerjea,Chief Information Officer,59,1966,<NA>,0,0
META,Mr. Christopher K. Cox,Chief Product Officer,42,1983,1937677,0,0
META,Mr. Dana  White,Independent Director,<NA>,<NA>,272,0,0
META,Mr. Henry T. A. Moniz,Chief Compliance Officer,59,1966,<NA>,0,0
META,Mr. Javier  Olivan,Chief Operating Officer,48,1977,3835042,0,0
META,Mr. Mark Elliot Zuckerberg,"Founder, Chairman & CEO",41,1984,27219874,0,0
META,Ms. Dina  Powell McCormick,President & Vice Chairman,50,1975,<NA>,0,0
META,Ms. Susan J. S. Li,Chief Financial Officer,39,1986,1948846,0,0
MGM,Mr. Corey Ian Sanders,Advisor to President & CEO,61,1964,3277673,0,0
MGM,Mr. Gary M. Fritz,Chief Commercial Officer & President of MGM Digital,51,1974,3372279,0,0
MGM,Mr. Howard H. Wang CPA,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MGM,Mr. Jeff  Mochal,Senior Vice President of Corporate Communications,<NA>,<NA>,<NA>,0,0
MGM,Mr. John M. McManus Esq.,Chief Legal & Administrative Officer and Secretary,58,1967,1956738,0,0
MGM,Mr. Jonathan S. Halkyard,CFO & Treasurer,60,1965,2633877,0,0
MGM,Mr. Todd R. Meinert,Senior VP & Chief Accounting Officer,51,1974,<NA>,0,0
MGM,Mr. William Joseph Hornbuckle IV,"President, CEO & Director",67,1958,5819584,0,0
MGM,Ms. Ayesha Khanna Molino,Chief Operating Officer,44,1981,<NA>,0,0
MGM,Ms. Jyoti  Chopra,"Senior VP and Chief People, Inclusion & Sustainability Officer",61,1964,<NA>,0,0
MHK,Mr. Claudio  Coni,Chief Information Officer,57,1968,<NA>,0,0
MHK,Mr. Clifford C. Suing,CFO of Global Ceramic Segment,60,1965,<NA>,0,0
MHK,Mr. David L Repp,Senior Vice President Chief Accounting Officer & Corporate Controller,50,1975,<NA>,0,0
MHK,Mr. James F. Brunk,Chief Financial Officer,60,1965,1454621,0,0
MHK,Mr. Jeffrey S. Lorberbaum,Chairman & CEO,70,1955,3078220,0,0
MHK,Mr. Mauro  Vandini,President of Global Ceramic Segment,68,1957,4115384,0,0
MHK,Mr. Nicholas P. Manthey,VP of Corporate Finance & Investor Relations,<NA>,<NA>,<NA>,0,0
MHK,Mr. Paul F. De Cock,President & COO,51,1974,1905899,0,0
MHK,Mr. Rodney David Patton,"VP of Business Strategy, General Counsel & Secretary",54,1971,<NA>,0,0
MHK,Ms. Malisa M. Maynard,Chief Sustainability Officer,49,1976,<NA>,0,0
MKC,Mr. Andrew  Foust,President of Americas,44,1981,1246617,0,43034
MKC,Mr. Brendan M. Foley,"President, CEO & Chairman",59,1966,3349590,0,4933286
MKC,Mr. Guy  Peri,Chief Information & Digital Officer,<NA>,<NA>,<NA>,0,0
MKC,Mr. Jeffery D. Schwartz,"VP, General Counsel & Corporate Secretary",55,1970,1514485,0,2802231
MKC,Mr. Marcos Mendes Gabriel,Executive Vice President & Chief Financial Officer,52,1973,<NA>,0,0
MKC,Ms. Ana  Sanchez,President of Europe & Middle East and Africa (EMEA),49,1976,<NA>,0,0
MKC,Ms. Anju  Rao,Chief Science Officer,<NA>,<NA>,<NA>,0,0
MKC,Ms. Faten  Freiha,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MKC,Ms. Sarah J. Piper,Chief Human Relations Officer,49,1976,1195997,0,156180
MKC,Ms. Tabata L. Gomez,Chief Marketing Officer,44,1981,<NA>,0,0
MKTX,Mr. Christopher Robert Concannon J.D.,CEO & Director,58,1967,2292500,0,0
MKTX,Mr. Dean  Berry,"Group COO & CEO of Europe, the Middle East & Africa, and Asia-Pacific",<NA>,<NA>,<NA>,0,0
MKTX,Mr. James Nevil Blair Rucker,Global Head of Operations Services,69,1956,682000,0,2017557
MKTX,Mr. Kevin M. McPherson,Chief Revenue Officer,54,1971,1300000,0,0
MKTX,Mr. Naineshkumar Shantilal Panchal,Chief Information Officer,53,1972,1402500,0,0
MKTX,Mr. Nitin A. Mirwani,Chief Accounting Officer,46,1979,<NA>,0,0
MKTX,Mr. Scott  Pintoff J.D.,General Counsel & Corporate Secretary,54,1971,<NA>,0,0
MKTX,Mr. Stephen C. Davidson,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
MKTX,Ms. Ilene J. Fiszel Bieler,Chief Financial Officer,56,1969,1130107,0,0
MKTX,Ms. Julie  Sheffet,Chief Human Resources Officer,<NA>,<NA>,<NA>,0,0
MLM,Jacklyn  Rooker,Director of Investor Relations,<NA>,<NA>,<NA>,0,0
MLM,Mr. Bradley D. Kohn,"Senior VP, General Counsel, Corporate Secretary and Head of Government Affairs",56,1969,<NA>,0,0
MLM,Mr. C. Howard Nye J.D.,"Chairman, CEO & President",62,1963,3266934,0,0
MLM,Mr. Donald A. McCunniff,Executive VP & Chief Human Resources Officer,68,1957,835444,211586,393799
MLM,Mr. Jason P. Flynn,Senior VP & Chief Information Officer,<NA>,<NA>,<NA>,0,0
MLM,Mr. Kirk  Light,President of Cement & Southwest Ready Mix,<NA>,<NA>,<NA>,0,0
MLM,Mr. Michael J. Petro,Senior VP & CFO,41,1984,942846,0,0
MLM,Mr. Robert J. Cardin,"Senior VP, Controller & Chief Accounting Officer",62,1963,1030699,0,0
MLM,Ms. Suzanne  Osberg,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MLM,Ron  Kopplin,East Division President,<NA>,<NA>,<NA>,0,0
MMC,Mr. Dean M. Klisura,Vice Chair,61,1964,4670475,1317259,5406876
MMC,Mr. Jay H. Gelb C.F.A.,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
MMC,Mr. John  Jones,"Senior VP, Chief Marketing & Communications Officer",53,1972,<NA>,0,0
MMC,Mr. John Quinlan Doyle,"President, CEO & Director",61,1964,8385904,0,57041664
MMC,Mr. Mark Christopher McGivney,Senior VP & CFO,57,1968,4330975,7072591,6860239
MMC,Mr. Martin C. South,Vice Chair,60,1965,5340833,1958092,5127882
MMC,Mr. Patrick  Tomlinson,Vice Chair,54,1971,4047644,516773,2041547
MMC,Mr. Paul  Beswick,"SVP, Chief Information & Operations Officer",49,1976,<NA>,0,0
MMC,Ms. Katherine J. Brennan,Senior VP & General Counsel,46,1979,<NA>,0,0
MMC,Ms. Stacy M. Mills,"VP, Controller & Chief Accounting Officer",60,1965,<NA>,0,0
MMM,Dr. John P. Banovetz,"Executive VP, CTO & Environmental Responsibility",57,1968,<NA>,0,0
MMM,Mr. Anurag  Maheshwari,CFO & Executive VP,51,1974,4116023,0,0
MMM,Mr. Chinmay  Trivedi,Senior Vice President of Investor Relations and Financial Planning & Analysis,<NA>,<NA>,<NA>,0,0
MMM,Mr. Christian T. Goralski Jr.,Group President of Safety & Industrial,53,1972,1839635,0,0
MMM,Mr. Kevin H. Rhodes J.D.,"Executive VP, Chief Legal Affairs Officer & Secretary",62,1963,1777666,0,0
MMM,Mr. Mark W. Murphy II,Executive VP and Chief Information & Digital Officer,57,1968,<NA>,0,0
MMM,Mr. Michael A. Duran,Senior VP and Chief Ethics & Compliance Officer,<NA>,<NA>,<NA>,0,0
MMM,Mr. William M. Brown,CEO & Chairman,62,1963,7523738,0,0
MMM,Ms. Theresa E. Reinseth,"Senior VP, Corporate Controller & Chief Accounting Officer",52,1973,1206463,0,121882
MMM,Ms. Wendy A. Bauer,Group President of Transportation & Electronics Business Group,49,1976,2390863,0,0
MNST,Mr. Guy P. Carling,President of EMEA & OSP,48,1977,1323307,0,711986
MNST,Mr. Hilton H. Schlosberg,CEO & Vice Chairman,72,1953,2812355,0,76343224
MNST,Mr. Mark Stiefel Astrachan,SVP of Investor Relations & Corporate Development,<NA>,<NA>,<NA>,0,0
MNST,Mr. Rob  Gehring,Chief Growth Officer,<NA>,<NA>,<NA>,0,0
MNST,Mr. Thomas J. Kelly CPA,Chief Financial Officer,71,1954,1112038,1288767,152271
MNST,Ms. Emelie C. Tirre,Chief Commercial Officer,55,1970,1492335,80886,2375982
MO,Mr. Charles N. Whitaker J.D.,"Senior VP, Chief Human Resources Officer & Chief Compliance Officer",58,1967,1042492,0,0
MO,Mr. Jody L. Begley,Executive VP & COO,53,1972,2932140,0,0
MO,Mr. Mac  Livingston,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MO,"Mr. Robert A. McCarter III, J.D.",Executive VP & General Counsel,52,1973,2070638,0,0
MO,Mr. William F. Gifford Jr.,CEO & Director,55,1970,8692416,0,0
MO,Ms. Heather A. Newman,Senior VP and Chief Strategy & Growth Officer,48,1977,2136019,0,0
MO,Ms. Jennifer  Hunter,Senior VP of Corporate Citizenship & Chief Sustainability Officer - Altria Client Services LLC,<NA>,<NA>,<NA>,0,0
MO,Ms. Kenya  Blake,MD & GM of Horizon Innovations,<NA>,<NA>,<NA>,0,0
MO,Ms. Paige  Magness,Senior Vice President of Regulatory Affairs - Altria Client Services LLC,<NA>,<NA>,<NA>,0,0
MO,Ms. Shannon  Leistra,"President & CEO of NJOY, LLC",<NA>,<NA>,<NA>,0,0
MOH,Dr. Keith  Wilson M.D.,Chief Medical Officer,<NA>,<NA>,<NA>,0,0
MOH,Jeffrey  Geyer,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
MOH,Mr. James Edwin Woys,Senior EVP & COO,66,1959,1696503,0,0
MOH,"Mr. Jeffrey Don Barlow Esq., J.D., M.P.H.",Chief Legal Officer & Corporate Secretary,62,1963,1455087,0,0
MOH,Mr. Joseph Michael Zubretsky,"President, CEO & Director",68,1957,5744017,0,0
MOH,Mr. Larry D. Anderson,Executive VP & Chief Human Resources Officer,<NA>,<NA>,<NA>,0,0
MOH,Mr. Mark Lowell Keim,"Senior EVP, CFO & Treasurer",60,1965,2045826,0,0
MOH,Mr. Maurice Sebastian Hebert CPA,Chief Accounting Officer,62,1963,835696,0,0
MOH,Ms. Debra Jean Bacon,Executive Vice President of Medicaid,58,1967,1431581,0,0
MOH,Ms. Joann  Zarza-Garrido,Vice President of Compliance,<NA>,<NA>,<NA>,0,0
MOS,Mr. Benjamin James Pratt,Senior Vice President of Government & Public Affairs,58,1967,<NA>,0,0
MOS,Mr. Bruce M. Bodine Jr.,"CEO, President & Director",53,1972,2380674,0,0
MOS,Mr. Christopher Anthony Lewis,Senior Vice President of Human Resources,63,1962,<NA>,0,0
MOS,Mr. Luciano Siani Pires,Executive VP & CFO,55,1970,65194,0,0
MOS,Mr. Paul Abdelmassieh Massoud C.F.A.,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MOS,Mr. Philip Eugene Bauer,"Senior VP, General Counsel & Corporate Secretary",52,1973,<NA>,0,0
MOS,Mr. Russell A. Flugel,"VP, Controller, Chief Accounting Officer & Principal Accounting Officer",55,1970,<NA>,0,0
MOS,Mr. Walter F. Precourt III,Senior VP & Chief Administrative Officer,61,1964,1063240,0,0
MOS,Ms. Karen A. Swager,Executive Vice President of Operations,53,1972,1119108,0,0
MOS,Ms. Yijun  Wang,Executive Vice President of Commercial,57,1968,1025564,0,0
MPC,Mr. Brian K. Partee,Chief Business Transformation Officer,51,1974,<NA>,0,0
MPC,Mr. David R. Heppner,Chief Strategy Officer & Senior VP of Business Development,58,1967,<NA>,0,0
MPC,Mr. Ehren D. Powell,Senior VP & Chief Digital Officer,45,1980,<NA>,0,0
MPC,Mr. James R. Wilkins,"Senior Vice President of Health, Environment, Safety & Security",58,1967,<NA>,0,0
MPC,Mr. Rick D. Hessling,Chief Commercial Officer,58,1967,1735977,0,0
MPC,Ms. Fiona C. Laird J.D.,Senior VP of Communications & Chief Human Resources Officer,64,1961,<NA>,0,0
MPC,Ms. Kristina Anna Kazarian,Vice President of Finance & Investor Relations,42,1983,<NA>,0,0
MPC,Ms. Maria A. Khoury,Executive VP & CFO,54,1971,<NA>,0,0
MPC,Ms. Maryann T. Mannen,"President, CEO & Chairman of the Board",61,1964,4897224,0,0
MPC,Ms. Molly R. Benson,Chief Legal Officer & Corporate Secretary,58,1967,1666154,0,2413802
MPWR,Arthur  Lee,Finance Manager,<NA>,<NA>,<NA>,0,0
MPWR,Mr. Deming  Xiao,Executive Vice President of Global Operations,62,1963,3490913,0,0
MPWR,Mr. Maurice  Sciammas,Executive Vice President of Worldwide Sales & Marketing,65,1960,3490913,0,0
MPWR,Mr. Michael R. Hsing,"Founder, Chairman, President & CEO",65,1960,6710903,0,0
MPWR,Mr. Theodore Bernie Blegen CPA,Executive VP & CFO,67,1958,3222002,0,0
MPWR,Mr. Tony  Balow,Vice President of Finance,<NA>,<NA>,<NA>,0,0
MPWR,Ms. Genevieve  Cunningham,Senior Manager of Marketing Communications,<NA>,<NA>,<NA>,0,0
MPWR,Ms. Saria  Tseng,"EVP of Strategic Corporate Development, General Counsel & Corporate Secretary",54,1971,3490913,0,0
MRK,"Dr. Dean Y. Li M.D., Ph.D.",Executive VP & President of Merck Research Laboratories,61,1964,3281100,932530,4699987
MRK,Mr. Dalton E. Smart III,"Senior VP of Finance, Principal Accounting Officer & Global Controller",58,1967,<NA>,0,0
MRK,Mr. David Michael Williams,Executive VP and Chief Information & Digital Officer,55,1970,<NA>,0,0
MRK,Mr. Peter  Dannenbaum,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MRK,Mr. Richard R. DeLuca Jr.,Executive VP & President of Merck Animal Health,62,1963,2169938,0,5823540
MRK,Mr. Robert M. Davis J.D.,"Chairman, President & CEO",58,1967,4946636,12137946,8920883
MRK,Mr. Sanat  Chattopadhyay,Executive VP & President of Merck Manufacturing Division,65,1960,2488990,12488854,7539200
MRK,Ms. Betty D. Larson,Executive VP & Chief Human Resources Officer,49,1976,2294965,0,0
MRK,Ms. Caroline A. Litchfield,Executive VP & CFO,55,1970,2647054,2581579,7022207
MRK,Ms. Jennifer L. Zachary J.D.,Executive VP & General Counsel,46,1979,2732334,3461623,4142191
MRNA,"Dr. Charbel  Haber M.P.H., Ph.D.",Senior VP & Head of Global Regulatory Science,<NA>,<NA>,<NA>,0,0
MRNA,Dr. Jerh  Collins Ph.D.,Chief Technical Operations & Quality Officer,58,1967,<NA>,0,0
MRNA,"Dr. Melanie  Ivarsson M.B.A., O.B.E., Ph.D.",Chief Development Officer,<NA>,<NA>,<NA>,0,0
MRNA,Dr. Stephen  Hoge M.D.,President,49,1976,2547440,0,96202152
MRNA,Mr. Dave  Johnson,Chief Data & AI Officer,<NA>,<NA>,<NA>,0,0
MRNA,Mr. James M. Mock,Chief Financial Officer,48,1977,1452746,0,0
MRNA,Mr. Stéphane  Bancel,CEO & Director,51,1974,4566698,0,189506528
MRNA,Ms. Lavina  Talukdar CFA,Senior VP & Head of Investor Relations,51,1974,<NA>,0,0
MRNA,Ms. Shannon Thyme Klinger J.D.,Chief Legal Officer & Corporate Secretary,54,1971,1608769,0,0
MRNA,Ms. Tracey  Franklin,Chief People & Digital Technology Officer,45,1980,<NA>,0,0
MS,James Robert Boustead,"MD & Global Head of Legal, Compliance and Governance Technology",<NA>,<NA>,<NA>,0,0
MS,Mr. Andrew Michael Saperstein,Co-President,58,1967,10967603,0,0
MS,Mr. Clint G. Gartin,Chairman of Investment Banking,<NA>,<NA>,<NA>,0,0
MS,Mr. Daniel Aaron Simkowitz,Co-President,59,1966,10901300,0,0
MS,Mr. Eric F. Grossman,Executive VP and Chief Legal & Administrative Officer,58,1967,6989313,0,0
MS,Mr. Michael  Wilson,Chief U.S. Equity Strategist & Chief Investment Officer,<NA>,<NA>,<NA>,0,0
MS,Mr. Michael A. Pizzi,Executive VP & Global Head of Technology and Operations,50,1975,<NA>,0,0
MS,Mr. Raja J. Akram,"Chief Accounting Officer, Deputy CFO & Controller",53,1972,<NA>,0,0
MS,Ms. Robyn Maslynsky Goldschmid,Managing Director,<NA>,<NA>,<NA>,0,0
MS,Ms. Sharon  Yeshaya,Executive VP & CFO,45,1980,7775646,0,0
MSCI,Mr. Andrew Craig Wiechmann,Chief Financial Officer,45,1980,1361106,0,0
MSCI,Mr. C.D. Baer Pettit,President & Director,60,1965,2494671,0,0
MSCI,Mr. Craig Jack Read,Global Controller & Chief Accounting Officer,56,1969,<NA>,0,0
MSCI,Mr. Henry A. Fernandez,Chairman & CEO,67,1958,4096446,0,0
MSCI,Mr. Jeremy Harris Ulan,Head of Investor Relations & Treasurer,<NA>,<NA>,<NA>,0,0
MSCI,Mr. Jorge  Mina,COO & Head of Analytics,50,1975,<NA>,0,0
MSCI,Mr. Robert J Gutowski J.D.,General Counsel and Head of Corporate Affairs,57,1968,1207322,0,0
MSCI,Mr. Scott A. Crum,Chief Human Resources Officer,68,1957,1397448,0,0
MSCI,Mr. Theodore  Niggli,Managing Director,<NA>,<NA>,<NA>,0,0
MSCI,Ms. Cristina  Bondolowski,Chief Marketing & Communications Officer,<NA>,<NA>,<NA>,0,0
MSFT,Jonathan  Neilson,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MSFT,Mr. Bradford L. Smith LCA,President & Vice Chairman,66,1959,4532750,0,0
MSFT,Mr. Jonathan M. Palmer,Corporate Vice President & Chief Legal Officer,<NA>,<NA>,<NA>,0,0
MSFT,Mr. Judson B. Althoff,Executive VP & CEO of Commercial Business,52,1973,4490115,0,0
MSFT,Mr. Matthew  Kerner,CTO & Corporate VP of Worldwide Sales and Solutions,<NA>,<NA>,<NA>,0,0
MSFT,Mr. Satya  Nadella,Chairman & CEO,58,1967,12251294,0,0
MSFT,Mr. Takeshi  Numoto,Executive VP & Chief Marketing Officer,54,1971,2871250,0,0
MSFT,Ms. Alice L. Jolla,Corporate VP & Chief Accounting Officer,59,1966,<NA>,0,0
MSFT,Ms. Amy E. Hood,Executive VP & CFO,53,1972,4444191,0,0
MSFT,Ms. Carolina  Dybeck Happe,Executive VP & COO,53,1972,<NA>,0,0
MSI,Dr. Mahesh  Saptharishi Ph.D.,Executive VP & CTO,46,1979,2485062,0,19688848
MSI,Dr. Rajan S. Naik Ph.D.,Senior Vice President of Strategy & Ventures,53,1972,1569423,0,17439246
MSI,Mr. Gregory Q. Brown,Chairman & CEO,65,1960,6378794,78709744,452917664
MSI,Mr. James A. Niewiara,Senior VP & General Counsel,56,1969,<NA>,0,0
MSI,Mr. Jason J. Winkler,Executive VP & CFO,51,1974,2560189,2382877,13909298
MSI,Mr. John P. Molloy,Executive VP & COO,53,1972,2861670,13105220,11924515
MSI,Mr. Michael D. Annes,Senior Vice President of Business Development,61,1964,<NA>,0,0
MSI,Mr. Tim  Yocum,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MSI,Ms. Katherine A. Maher,Corporate VP & Chief Accounting Officer,42,1983,<NA>,0,0
MSI,Ms. Kathi  Moore,Senior Vice President of Human Resources,52,1973,<NA>,0,0
MTB,Hugh  Giorgio,Head of Investment Banking,<NA>,<NA>,<NA>,0,0
MTB,Mr. Christopher E. Kay J.D.,Senior EVP & Head of Enterprise Platforms,60,1965,2030343,0,135979
MTB,Mr. Daryl N. Bible C.F.A.,Senior EVP & CFO,64,1961,2715226,0,0
MTB,Mr. David W. Hollis,Chief Human Resources Officer,<NA>,<NA>,<NA>,0,0
MTB,Mr. Michael A. Wisler,Senior VP & Chief Information Officer,<NA>,<NA>,<NA>,0,0
MTB,Mr. Rajiv  Ranjan,Head of Investor Relations & Corporate Development,<NA>,<NA>,<NA>,0,0
MTB,Mr. Rene F. Jones CPA,Chairman & CEO,60,1965,4265399,0,3072670
MTB,Ms. Laura P. O'Hara J.D.,Senior EVP & Chief Legal Officer,65,1960,<NA>,0,0
MTB,Ms. Sarah F. Knakmuhs,Chief Communications Officer,<NA>,<NA>,<NA>,0,0
MTB,Ms. Tracy S. Woodrow,Regional President for Western New York & Chief Administrative Officer,51,1974,<NA>,0,0
MTCH,Mr. D.V.  Williams,Chief People Officer,<NA>,<NA>,<NA>,0,0
MTCH,Mr. Hesam  Hosseini,Chief Operating Officer,40,1985,<NA>,0,0
MTCH,Mr. Nick  Stoumpas,Senior VP & Treasurer,<NA>,<NA>,<NA>,0,0
MTCH,Mr. Philip Douglas Eigenmann CPA,Chief Accounting Officer,55,1970,521000,0,266924
MTCH,Mr. Sean Jeffrey Edgett,Chief Legal Officer & Secretary,47,1978,414145,0,0
MTCH,Mr. Spencer M. Rascoff,CEO & Director,49,1976,38599,0,0
MTCH,Mr. Steven  Bailey,Chief Financial Officer,<NA>,<NA>,<NA>,0,0
MTCH,Ms. Joanne  Hawkins,Senior VP & Deputy General Counsel,64,1961,<NA>,0,0
MTCH,Ms. Tanny  Shelburne,Senior Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
MTCH,Ms. Valerie  Combs,Head of Communications & Senior VP,<NA>,<NA>,<NA>,0,0
MTD,Mr. Adam William Uhlman,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
MTD,Mr. Gerhard  Keller,Head of Process Analytics,57,1968,810004,358696,883348
MTD,Mr. Marc  de La Gueronniere,Head of European & North American Market Organizations,61,1964,561455,0,6183443
MTD,Mr. Markus  Koepfli,Chief Information Officer,<NA>,<NA>,<NA>,0,0
MTD,Mr. Oliver  Wittorf,Head of Supply Chain & IT,<NA>,<NA>,<NA>,0,0
MTD,Mr. Patrick K. Kaltenbach,President & CEO,62,1963,2235388,0,432862
MTD,Mr. Richard  Wong,Head of Asia/Pacific,60,1965,644399,0,1027577
MTD,Mr. Shawn P. Vadala,Chief Financial Officer,56,1969,789201,3194340,7367030
MTD,Ms. Michelle M. Roe,Chief Legal Officer & Corporate Secretary,54,1971,<NA>,0,0
MTD,Ms. Susan  Graham-Bryce,Chief Human Resources Officer,<NA>,<NA>,<NA>,0,0
